Flight_ID,Passengers,Destination_Type,Origin_Type,Capacity,Bookings,Route,Flight_Duration,Hora_Salida_Redondeado,Month
860bc52fff52e4846da0c4481570becc,,Playa,MX Amigos y Familia,240,,BP-AK,170.0,21,1
860d3e3b2569ccbffa0dac6d46b604e4,,Ciudad Fronteriza,Ciudad Principal,220,,AT-BM,105.0,21,1
860d670af1ef074759620b0194b73bcf,,Ciudad Principal,Playa,186,,AK-AW,100.0,13,2
860dc3157fd6e0f26e726b8e22d668a6,,Playa,MX Amigos y Familia,180,,BN-BD,80.0,17,3
860f7a1f03d27c96efb8a1353947d974,,Ciudad Principal,Playa,230,,BD-AT,100.0,18,1
861164f058f27abac04acc56e42a4a6f,,Playa,Ciudad Fronteriza,240,,BM-AY,135.0,17,5
861237ceedb8b900defdd20c1d5cfed6,,Ecoturismo,Ciudad Principal,240,,AW-BB,110.0,11,2
8613a626af78700b5cdf533cf9ea884a,,Playa,Ciudad Principal,178,,BA-BE,75.0,9,3
8614b5b58916ba870d1cb0922e17b519,,Ciudad Principal,MX Amigos y Familia,186,,AP-BA,215.0,19,2
8615be039bc8a0da6a92101d6fd23bc5,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,20,1
86172c9e345cfe036559cf15987f6d5a,,Ciudad Fronteriza,Ecoturismo,240,,BB-BM,135.0,7,1
86186934d7193f180f5cd97df8c8bc79,,Ciudad Principal,Ecoturismo,240,,AU-AO,150.0,6,2
8618ac0ed11d8bd759971c9bda49ecfb,,Playa,Ciudad Principal,186,,BA-AK,195.0,11,2
861906030d9a4cd0fe1c045cad260bae,,Ecoturismo,Ciudad Principal,240,,AT-BB,70.0,11,5
86197113232ca6263614a13200af8eac,,Ciudad Fronteriza,Ciudad Principal,240,,BA-BM,95.0,8,3
861dce57605972d41e032e68735eb452,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,8,1
86206f017b00ded91e08b611a808deb7,,Ciudad Principal,Playa,186,,AK-AT,85.0,6,1
86212735c4c25bad3ef7d730535daa5e,,Ciudad Principal,Ciudad Fronteriza,240,,AF-AT,215.0,9,1
8623088dd5284da705447cff0e5ac211,,Ciudad Principal,Ecoturismo,240,,AU-AW,130.0,6,1
8625c9fcbb9220648311e89d513e007c,,Ciudad Principal,Ciudad Principal,178,,BA-AW,95.0,21,2
862644412b8201d452e2975438754529,,Ciudad Principal,Ciudad Principal,186,,AT-AO,80.0,18,1
862654912678dfb99d910cd01bf22dc7,,Playa,Ciudad Principal,236,,AO-BD,55.0,12,1
86299b307855dd24c0fd04e6aabd5c47,,Playa,Ciudad Principal,178,,AW-AK,200.0,6,3
8629d5812553f88c4112268abd92d56c,,Ciudad Principal,Ciudad Fronteriza,240,,BM-BA,265.0,6,5
862aee021b8ceb6bffbf805dae881a1b,,Ciudad Principal,Ciudad Principal,240,,AT-AW,95.0,10,1
862ea8d2a90d71e9ca09cd7d6f4d999a,,MX Amigos y Familia,Ciudad Principal,240,,AW-BF,85.0,6,1
862f847f1f90521ef3dc0824ef7f4a8c,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,75.0,23,1
862f861c366ec6a27878f4d4a1577605,,MX Amigos y Familia,Ciudad Principal,186,,AO-AL,110.0,19,4
862fed5f1ac7de48971fc6e7c619738c,,Playa,MX Amigos y Familia,220,,BN-BH,65.0,13,4
86318b4542c43c9b285452e9bae34be9,,Ciudad Principal,Ciudad Fronteriza,186,,AF-AO,190.0,20,1
86319f101eb5f08892be77549cf535a4,,Ciudad Principal,Playa,240,,AQ-AT,90.0,15,1
8631b766dc7a163d65c2f2b784525172,,Playa,Ciudad Principal,186,,AT-AK,195.0,19,1
86324a78ca8e11d8b251b82cb2664333,,Ciudad Principal,MX Amigos y Familia,240,,BO-AT,100.0,8,4
8632bb0b8f3da43daddfd041e04f12b9,,Ciudad Fronteriza,Playa,240,,AY-BM,150.0,22,3
8635c8c5a4463bd7207a846f330f215e,,Playa,Ciudad Principal,240,,AW-BH,60.0,8,3
8636abd8163cb3c63c4c9cd14a5dfd03,,Playa,Ciudad Principal,178,,AW-BD,95.0,13,3
8639d632a867e271db18afcd99d959e7,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,6,4
863a37f2180f5871a5253e575bfafbd2,,Ciudad Principal,MX Amigos y Familia,180,,BP-AO,95.0,19,1
863d367e9923d0e91d8ac560b5e4232b,,Ciudad Fronteriza,Ciudad Principal,220,,AW-AF,110.0,22,3
863e11c033f5275d58b8e50bc459f527,,MX Amigos y Familia,Ciudad Principal,186,,AT-BQ,90.0,5,1
86404d9069ca1a2a59fa2c8d2e009106,,Ciudad Principal,MX Amigos y Familia,178,,BP-AW,100.0,9,3
864068491e79de74638422aaeeb5e490,,Ecoturismo,Ciudad Fronteriza,240,,BM-BB,285.0,1,4
86411df22bc9d223046ef8c28bf235b1,,Playa,Ciudad Principal,240,,AW-AY,30.0,8,1
86420468fdfa637733b92d1c7e306932,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,17,4
86453a61af45937bf3aa589a0a704029,,Ciudad Principal,Playa,180,,BD-AO,55.0,18,4
8645b8495128991121fdc5afbdc6ea2c,,Ciudad Principal,Ecoturismo,220,,BL-AW,135.0,19,4
864ae9cdade5c8df733ae83e7fd39523,,Ciudad Principal,MX Amigos y Familia,220,,BO-AT,100.0,8,1
864c26659ba42a066a7f2dcd34a8f342,,MX Amigos y Familia,Ciudad Principal,220,,AT-BQ,90.0,20,2
864f674ed97661a664b40593e3a439ac,,MX Amigos y Familia,Ciudad Principal,240,,AW-AL,90.0,6,2
864f89ab151864771bfe4c49f869290c,,MX Amigos y Familia,Ciudad Principal,178,,BA-BG,150.0,12,3
864f9b9ec90fd48e644b8b80886c0c27,,Playa,Ciudad Principal,240,,AO-BD,55.0,12,4
864fbb042f5e8a17d72e688c1bca05f3,,MX Amigos y Familia,Ciudad Principal,178,,AW-AL,90.0,6,4
86517d8cc654580f9852eb843a5543ac,,Ciudad Principal,MX Amigos y Familia,186,,BF-AW,85.0,23,4
8652216665057a039f5bb7e90d362c8d,,Ciudad Principal,Playa,240,,BD-AW,95.0,14,1
86524b6e333b5562d0a6965a66a50654,,Ciudad Principal,Ciudad Principal,178,,BA-AO,75.0,13,3
8655727fbbcb3204ea0cd7ffe42cd1c8,,Ciudad Principal,Playa,220,,AK-AT,95.0,10,1
8656f05c3c0ab1a52285c264783d932f,,Ciudad Principal,Playa,186,,AK-AW,105.0,13,3
8657623b2e23bb907c5fa2d50ac924f7,,Ciudad Principal,Ciudad Principal,240,,AT-AW,95.0,8,2
865a0bbc2b0030341bf78998791b2ad0,,MX Amigos y Familia,Playa,186,,AK-AD,100.0,19,2
865a8d3f01206e0b744d7b1b8e2c45dd,,Ciudad Principal,Ecoturismo,240,,AU-AW,135.0,6,3
865ad1af9ce11798b3e27ecc89261f43,,Ciudad Principal,Ecoturismo,186,,AU-AW,134.0,22,4
865de4c4de913c48b795cc5730e717d6,,Ecoturismo,Ciudad Principal,240,,AW-BL,130.0,6,1
865edc0de90c8f8e223f3bcc829defe2,,Ciudad Principal,Playa,178,,BD-AW,95.0,20,4
865fba25066bfb56036071c990d8e6ac,,MX Amigos y Familia,Playa,186,,AK-BN,80.0,23,3
86602ac7fcf283649d0cd94093a16b7c,,Ciudad Principal,Playa,220,,AK-AT,90.0,23,1
86607646d962279e257ccd26d11f3115,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AO,290.0,13,1
86613e0aee8654d260e1d1e428a93437,,Ciudad Fronteriza,Ciudad Principal,186,,AO-BM,70.0,15,3
8661e685e000e72d078a59565d4f3011,,Ciudad Principal,MX Amigos y Familia,186,,AD-AW,80.0,6,4
86631c583c912337e022923de4c3111d,,Ciudad Principal,Ecoturismo,240,,AU-AW,129.0,22,2
866392d30e96bd8e3e5c4e221e9e4716,,Ciudad Principal,Ciudad Fronteriza,240,,BM-BA,265.0,3,3
8663b1c836e4e48995fddd9e8bd9b043,,Ciudad Principal,Ciudad Principal,178,,BA-AW,95.0,17,4
8665df916080f4f21507967fd8d422ed,,Ciudad Principal,Ciudad Principal,240,,AT-AW,105.0,20,4
8666387268da40c32f62d3f01fbb57ab,,MX Amigos y Familia,Ciudad Principal,186,,AO-BG,95.0,16,1
866cb38c6a69b59ff84276183385434b,,Playa,MX Amigos y Familia,240,,BN-BD,80.0,17,4
866dff357d2e988baaa307835a6a348b,,Ciudad Principal,MX Amigos y Familia,178,,AP-AW,175.0,21,1
866f035e7133d58e4856ba17e266bd6c,,MX Amigos y Familia,Ciudad Principal,186,,BA-AP,95.0,17,2
866f502aff3664b120bb9cd6daf3f46f,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,230.0,1,4
867023a460b0c29020980c470e57422e,,Ciudad Principal,Ciudad Principal,186,,AW-AT,100.0,23,4
8670fc460b6ad5ea7bfb8e3fed5cfaea,,Playa,Ciudad Principal,186,,AW-AY,30.0,20,4
867202252d9d939095dfcace6bc8767f,,Ciudad Principal,Ciudad Fronteriza,178,,BM-BA,265.0,10,4
867210a3001b7f6ed92eb929a477b568,,Ciudad Principal,Ciudad Principal,178,,AT-AW,105.0,10,3
86761ec6fe0f74091be369d246089a16,,Playa,Ciudad Principal,180,,AW-AK,200.0,15,2
86780b9846aa5381e1d144469469b6f2,,Ciudad Principal,Ciudad Principal,186,,AO-AT,85.0,16,1
8678d99239032981d2479ac1af089acf,,Ciudad Principal,Playa,240,,AK-AW,105.0,10,5
8679e04a029ec751132b2d3aa7e3c736,,Playa,Ciudad Fronteriza,240,,AF-AK,315.0,7,2
867ccd097ed6adf5c1a4d99609a33768,,MX Amigos y Familia,Ciudad Principal,186,,AT-AL,135.0,14,2
867e05bf5d294b22fc3c9b8000217656,,MX Amigos y Familia,Ciudad Fronteriza,186,,BM-AD,290.0,1,1
867f11a3629ac3a948ead7874b553ad8,,Ciudad Fronteriza,Ciudad Principal,180,,AO-BM,65.0,22,1
867f81ff762c362a087c2213d2727504,,Ecoturismo,Ciudad Principal,178,,AO-BL,120.0,11,2
8680d98922ca5381f2a2e082823d78c3,,Playa,MX Amigos y Familia,178,,AL-AK,240.0,8,4
8682ba26b72a22e290b4b1862e64bf3a,,Ciudad Principal,Ciudad Principal,186,,AO-BA,75.0,6,4
868406f9b15b3f41bedcbbfef5fce0ef,,Ciudad Principal,Playa,240,,BE-AT,85.0,22,3
8684d9e8c462daf9887b3ff8efa3dccf,,Playa,Ciudad Principal,186,,AW-AM,205.0,13,4
868a50fd3cae778bbf688eacfec86948,,Ciudad Fronteriza,MX Amigos y Familia,240,,AV-BM,80.0,23,1
868b5243948c4be1c96549a3657e39c5,,Playa,Ciudad Principal,180,,AT-AK,195.0,22,4
868df9eff513cf9571876962f0f85ff9,,Ciudad Principal,MX Amigos y Familia,186,,BC-AO,80.0,18,3
868eaf427c1f3f028859c255802e95e7,,Playa,Ciudad Principal,186,,AT-AK,195.0,0,2
868ed29c70148525df86dface62982eb,,MX Amigos y Familia,Ciudad Principal,178,,AW-BC,90.0,20,4
86901dbe3223f14da0efe5fe8d0ab5a1,,Playa,Ciudad Principal,186,,AT-AK,200.0,18,3
86929358521ee3e49b2fc46ab942ecb2,,MX Amigos y Familia,Ciudad Principal,230,,AT-AJ,70.0,5,3
8693dd7daeb5eeddeefd4f5ee18e6ce7,,MX Amigos y Familia,Ciudad Principal,178,,AW-AP,65.0,19,4
86962864f7463e0c3f0d0687840e27e0,,Ciudad Principal,Playa,186,,AK-AT,85.0,20,2
8696e5732df98f18cdd6f0fca297d6f2,,Ciudad Principal,Playa,186,,AI-AT,85.0,14,4
869a4af632205017f7a04a8fc94b7767,,Playa,MX Amigos y Familia,186,,BN-AK,195.0,18,2
869c64dca32051e691623dd09a3cc9f6,,Ciudad Principal,Playa,178,,AR-AO,155.0,13,3
869d7e71aad42669875098a31f3d8fc4,,Ciudad Principal,Playa,240,,AK-AT,95.0,17,2
86a03b24adfb5ef51f00d535c97a4c14,,Ciudad Principal,Ciudad Principal,220,,AT-AW,105.0,6,4
86a09a5b765c1b090f1a23cfc739c9e1,,Playa,Ciudad Principal,180,,AT-AK,195.0,19,1
86a36ae74d46e6cadf00922f8575c0af,,Ciudad Principal,MX Amigos y Familia,240,,AP-AW,175.0,21,1
86a4f389b2cdc68aad4af67e3afde7bf,,Playa,Ciudad Principal,178,,AO-BH,35.0,16,2
86a5f1f4e749f18d09dd03684cbb3b5e,,Ciudad Principal,Ecoturismo,178,,BL-AW,135.0,21,3
86a64f222ebdd286b851850c5b4774d9,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AO,290.0,0,3
86a7e895874a1f9a160084ffb8d22df1,,Ciudad Principal,Ciudad Fronteriza,220,,BM-AT,325.0,9,1
86aa0c0a18b2dc87679e9cd95fe3eee8,,Ciudad Principal,Ciudad Principal,220,,AW-AT,95.0,22,2
86aa932e9edf11c5391367f7db93d857,,Ciudad Principal,MX Amigos y Familia,178,,AE-AW,165.0,20,3
86abf2cf9d0bed488925c240ba9da613,,Ciudad Fronteriza,Ciudad Principal,178,,AW-AF,105.0,6,4
86acb5a2a902d0e236554a32cdbf1077,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,295.0,1,1
86ade5cd8496802ad7f4c1df36f84e0d,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,280.0,13,2
86ae7d6aec7de64900d0e5bfbc093ffb,,Ciudad Principal,Ciudad Principal,220,,AT-AW,100.0,18,1
86af7b14603be40eae9efd3b98472e48,,Ciudad Fronteriza,Ciudad Principal,230,,AT-BM,110.0,21,3
86b03742be56dc89109d655c3a5cd1c8,,Playa,MX Amigos y Familia,220,,AL-AK,245.0,8,2
86b34a589d7ecea539c19ae3273ec2b1,,MX Amigos y Familia,Ciudad Principal,240,,AW-AX,45.0,11,1
86b35ae0963d7d535db7049650ddf59a,,Ciudad Principal,Playa,240,,AK-AT,95.0,14,1
86b4125c87f58b3bac3c5c9e5eb0d894,,Ciudad Principal,Playa,178,,AK-AW,100.0,18,4
86b48c6c5c12cfe9b7935e6dc2a56b5e,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,12,4
86b57776bcc0a2d5adf8adc0c4e7d2c2,,Ciudad Principal,MX Amigos y Familia,186,,AV-AW,85.0,9,2
86b5b89fe4b3239dac5f1aac57f4b0fa,,Ecoturismo,Ciudad Principal,178,,AW-BL,125.0,19,2
86b7f6880ee8a715d2f0d64a652056f4,,Ciudad Principal,Playa,230,,BE-BA,85.0,15,4
86b8bcca1fbd137e96b7b34964ef6fca,,Ciudad Principal,Playa,180,,AK-AW,105.0,12,3
86b95d4df001a79d98721b0d4b5ffe8d,,Ciudad Fronteriza,Playa,240,,BD-AF,130.0,20,3
86bf37a2034006b5a38867a29d34d07e,,Ciudad Principal,Ciudad Fronteriza,240,,AF-AW,100.0,6,4
86c397f9e322b5a6426bfd4cc7e3e993,,Ecoturismo,Ciudad Principal,240,,AT-AU,110.0,6,1
86c4e6663ae7db0f1805568e08353ce4,,Playa,Ciudad Principal,178,,AO-BD,55.0,16,3
86c57ba914e1a5f239ee32d152106207,,Ciudad Fronteriza,Ciudad Principal,240,,AW-AF,110.0,22,3
86c983d710daba732f42ebc41383d12b,,Ciudad Principal,Ciudad Principal,220,,AW-AT,100.0,0,3
86c9c20ffa91835a36aafadc9ad87dea,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,75.0,23,3
86c9c5e12ed6c96fe03a971e35f6837c,,Ecoturismo,MX Amigos y Familia,186,,BN-AU,110.0,11,3
86ca38a6d0550631d1116aeda1d78695,,Playa,Ciudad Principal,186,,AW-AK,200.0,7,3
86cace2451d32a8e1f01c31a309b5318,,Playa,MX Amigos y Familia,180,,BN-BH,65.0,13,2
86ccd1893676b9e06418d87241dd08b7,,Ciudad Principal,MX Amigos y Familia,186,,BN-AW,95.0,6,2
86d03c803b9d01eb52a1ceff44230b63,,Ciudad Principal,MX Amigos y Familia,240,,BO-AT,100.0,8,1
86d080582d07e7aa92e6a0ad7a89afea,,MX Amigos y Familia,Ciudad Principal,186,,AW-BP,100.0,6,1
86d41bc76933a39ea0a5c0b8b12e2324,,Ciudad Principal,Ciudad Principal,220,,AW-AT,100.0,20,3
86d42413f9e0679214a91ea90a1edf4c,,Ciudad Fronteriza,Ciudad Principal,220,,AT-BM,105.0,21,2
86d5a6a167264d3e3d065f9dcd8a3f57,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,0,3
86d7b62f2c9889086ed36050a9c6832c,,MX Amigos y Familia,Ciudad Principal,178,,AW-BC,95.0,6,2
86d8d77435dd19f297ec8b3cfedbe6ad,,MX Amigos y Familia,Ciudad Principal,178,,AW-BC,90.0,20,4
86d993c95b1f72f9ee1c7740c68e90a3,,Ciudad Fronteriza,Ciudad Principal,240,,AT-BM,105.0,15,2
86d9c961611afa285f465945855e4730,,Ciudad Principal,Ciudad Principal,186,,AW-BA,95.0,8,1
86da0819f7163954a7836255ca28d7fb,,Playa,Ciudad Principal,220,,AT-AY,45.0,11,2
86dc75c43b8aa24256c3d6d7265ca709,,Ciudad Fronteriza,Ciudad Principal,240,,AT-AZ,105.0,12,1
86dce93da9786614c675cf0e83a15f0a,,Ciudad Principal,Ecoturismo,240,,AU-AW,135.0,6,3
86e1e53715725cd8f517f5c74e54ca8a,,Ciudad Principal,Ciudad Principal,240,,AO-AT,85.0,8,1
86e27a66018d5179ab415de568c7c1ca,,Ciudad Principal,MX Amigos y Familia,180,,AV-AW,85.0,9,1
86e3e48e283a03c6e4cb957172bdc02f,,Ciudad Principal,Playa,240,,BH-AW,165.0,16,1
86e3f1f0348be8249df3bcba407ef4d9,,Ecoturismo,Ciudad Principal,240,,AW-AU,120.0,9,2
86ec364a6a690f76f6ebd95a018f8101,,Playa,Ciudad Principal,178,,AW-AY,25.0,11,3
86ec7079b6f18984c9b106f9081caff1,,Ciudad Principal,MX Amigos y Familia,186,,BP-AO,95.0,22,4
86f2aaeeefebd936541d51daab587c01,,MX Amigos y Familia,Playa,240,,BD-BN,90.0,19,2
86f2ce69bbce7467a4da8ac704793e16,,Playa,Ciudad Principal,240,,AW-AR,60.0,13,1
86f4f393fd37a595fe37b7079f79c832,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,20,4
86f691cdcdbfabf1c3ec1faef8dc2967,,Playa,MX Amigos y Familia,220,,BN-BD,80.0,17,1
86f79a0a4936924d3b32596c5f42834d,,Ciudad Fronteriza,Playa,240,,AY-BM,150.0,20,4
86f825fb373487b479141e407b85321d,,Ciudad Principal,Playa,178,,AK-AW,95.0,7,4
86f859a8a0b7a9d4e58e7ee3fb6e24ad,,Playa,Ciudad Fronteriza,240,,BM-AY,135.0,17,4
86fb2cd0deb5ddff2b90b62eac71d8f4,,Ecoturismo,Playa,178,,AK-BL,40.0,19,3
86fcfc5e38b85c64405ba4ecef3d6f11,,Ciudad Principal,Playa,240,,AK-AT,85.0,22,2
87002eb091e9e055356d03408a078210,,Ciudad Fronteriza,Ciudad Principal,186,,AO-AF,70.0,18,1
8701ba2559fd69a183cd78d8b6594e70,,Ciudad Principal,MX Amigos y Familia,240,,BN-AW,100.0,6,4
870ae6bd513787c4db2002af5b281204,,Ciudad Fronteriza,Ciudad Principal,180,,AT-BM,105.0,15,1
870c2ed0ac7e66dfa9f0d197d5a9e347,,Ciudad Principal,MX Amigos y Familia,178,,AP-AW,175.0,8,4
870d03ebdc65b76c694a202ce65e71bf,,MX Amigos y Familia,Playa,186,,AK-BC,75.0,19,1
870e45ba9e76339b92ea7fcb94d26088,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,14,3
870e7322aa2f10e152183dce97fa7e3c,,MX Amigos y Familia,Ciudad Principal,230,,AT-BQ,90.0,20,1
870e8e2dae2780885722c5de06dccec2,,Ciudad Principal,Ciudad Principal,186,,AO-AW,85.0,19,2
8712d405c38926e7936400f235ebdb53,,Ciudad Principal,Playa,220,,AQ-AT,95.0,15,3
87134391ab14bb95d0230c75a27a19d8,,Ciudad Principal,Playa,178,,AK-BA,90.0,15,3
87178c650e7020ce384fe043bdf35179,,Playa,MX Amigos y Familia,186,,BN-AK,195.0,7,1
8718e5c16ecc75a53068e20ae9d1b4fc,,MX Amigos y Familia,Playa,186,,AK-BC,80.0,13,3
8719e90359805a2a29e0703708864b46,,Ciudad Principal,Playa,178,,AK-AO,120.0,11,4
871a7d1ee1e1499d51faaca21957b2b0,,Playa,Ciudad Principal,186,,AW-AK,205.0,10,1
871b0e9bb67867d2ea58084eb0a60821,,MX Amigos y Familia,Ciudad Principal,186,,AW-BF,80.0,6,3
871da546f3fd2ebbe33c3faaa6a7b5b3,,Ciudad Principal,Ciudad Fronteriza,220,,AF-AW,100.0,6,4
871e2e00cd03a29735ba1804bc268a40,,Ciudad Principal,Playa,240,,AK-AT,90.0,17,1
871e44d4e454e4b79e173e448aafee8b,,MX Amigos y Familia,Playa,240,,BH-BF,165.0,12,3
871f99ed644a1afaf956091a8bf6d36c,,Ciudad Principal,Playa,178,,AK-AW,95.0,22,5
8722473d1dce655499be84d8ded1a927,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,19,4
8722d26b9cc0cefc74b45338b5b4b83b,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,6,1
872706c2e843b1fb7e7088422e4f9e0b,,Ciudad Principal,MX Amigos y Familia,220,,AL-BA,130.0,9,4
872731ae0bc5d665fb9c03edf8fb6991,,Playa,Ciudad Principal,178,,AW-AK,205.0,13,1
872bd327f94f24045f7633cbc0be0917,,Ciudad Principal,Ciudad Principal,180,,BA-AW,90.0,13,1
872c63ec029a58362d0453d802f56643,,Ciudad Principal,MX Amigos y Familia,240,,BN-AW,100.0,21,4
872df076037da84f4f4e47e595538410,,Ciudad Principal,Ecoturismo,240,,AU-AO,150.0,6,1
872eac227bbd82e8806df25466658ec9,,Ecoturismo,MX Amigos y Familia,186,,BP-AU,85.0,14,4
8730ed9213808f44d62223a044bad0e8,,MX Amigos y Familia,Playa,186,,AK-BP,55.0,7,1
873367caf16b1c306b16ca53a295d371,,MX Amigos y Familia,Ciudad Principal,186,,AW-AJ,35.0,19,2
87353391762a0b873621d520b355c3b7,,Ciudad Principal,Playa,240,,BH-AW,165.0,16,2
873541d2014edd8f3d437dd5515dfa7a,,MX Amigos y Familia,Ciudad Principal,186,,AO-BP,90.0,20,4
87369b7f07850f5e76fbe88adf1b3fed,,Ciudad Principal,Ciudad Principal,220,,AW-AT,100.0,6,1
873af7c021bc857b68580849ab84c68b,,Playa,Ciudad Principal,240,,AW-AK,200.0,10,2
873cbbfbee3a35d984540115c1e5ea69,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,17,4
873df860ecb30838fa6a3cd3310ac6fe,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,70.0,8,2
873f22ed1c8cc805ccdfcc495716dd17,,Ciudad Principal,Ecoturismo,220,,AU-AT,125.0,17,2
8742b45730718c80754358dcd9f7d494,,Ciudad Principal,Playa,178,,AQ-AW,125.0,18,2
87450d5702ce488409c136d12c5348e3,,Ciudad Principal,Ecoturismo,240,,AU-AT,125.0,22,2
874ad6c1fe53f0bb55db66cde9113d60,,Ecoturismo,MX Amigos y Familia,240,,BP-AU,85.0,12,1
874b9dd807073fefca19adcfabed0255,,Playa,MX Amigos y Familia,240,,AD-AK,210.0,16,1
874bcbe532df189bc158e775d3da87cd,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,14,4
874c843e1baf3248f831cf9175c64ff1,,MX Amigos y Familia,Ciudad Principal,240,,AW-AL,90.0,6,3
874cd927c4e5f39a0974782cf9f9761a,,Ciudad Principal,Ciudad Fronteriza,180,,BM-AT,320.0,0,2
874eca2b820beae0bd91945fb7ffd4cb,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,12,4
87500be999e27fdb13e4e42559538988,,Playa,Ciudad Principal,186,,BA-AK,195.0,6,4
8750421a2a356a87dbe468040b5a334a,,Playa,Ciudad Principal,178,,AW-AK,200.0,18,1
8751d9c35de3f2f1d6047af0cc8a9aec,,Ecoturismo,Ciudad Principal,186,,AO-BL,125.0,19,1
875308624592f26a9333dab5c73fadf7,,Ciudad Principal,Playa,240,,BT-BA,75.0,15,4
87553713f6c0717fd00425cdd8588c24,,Ciudad Principal,MX Amigos y Familia,180,,BP-AO,94.0,22,3
87553ce510354d76cc76fb3ca67df2a2,,Playa,Ciudad Principal,180,,BA-AK,195.0,13,3
875890014bc9003c9acd8836801926bd,,Ciudad Principal,Ciudad Principal,178,,BA-AW,95.0,13,4
875be088f5db0d31d1fae099f2ea33a3,,Ecoturismo,Playa,186,,AK-BL,45.0,13,1
875be7b6b5cb02d890ec86464a37c930,,MX Amigos y Familia,Ciudad Principal,178,,AW-AE,55.0,16,2
875f492dc07c2624e3f959acfb0ed943,,Playa,Ciudad Fronteriza,220,,BM-AY,135.0,17,4
876050af6bc1cbc07834cc5b954650a7,,Playa,Ciudad Principal,178,,AW-BD,95.0,14,4
8763a9275a79e066d22c5dd41a32b119,,Ciudad Principal,Ciudad Principal,186,,AO-AT,90.0,18,3
8763fa522592371ee6c37b1f2437fdd2,,Playa,Ciudad Principal,186,,BA-BT,195.0,14,3
8764b094ec4f5ee951aed6d8a209e4e2,,Ecoturismo,Ciudad Principal,178,,BA-BB,65.0,9,3
87650953033a4e59539f284a33134a51,,Ciudad Principal,Playa,180,,BD-AW,95.0,11,4
87654b9a63113ba18e85e90560e3cf3e,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AT,260.0,10,3
8766b765757ad1752493b4bf1016404a,,Ciudad Principal,MX Amigos y Familia,220,,AL-AW,85.0,17,3
87694ffe8b1b7e614c4a1ef028ddba85,,MX Amigos y Familia,Ciudad Principal,240,,BA-AL,130.0,18,4
8769d63feba8c6b0c0de8e85497f542e,,Ciudad Principal,Playa,186,,BH-AW,165.0,13,4
876a8a06c32ff0e5792be481594ddcb3,,Playa,Ciudad Principal,240,,AT-BT,185.0,13,1
876bfcb2863043d0ba8af2f529110f42,,Ciudad Principal,Playa,186,,AK-AT,85.0,20,2
876d4e144232ada3a5d6cd9608a94cab,,Ciudad Principal,Playa,178,,AR-AO,155.0,13,4
876ec24a7bba1cbb1c72e90f1fbc1e0b,,Ciudad Principal,Ecoturismo,178,,BB-AW,120.0,22,4
8771681089a3c85324c87791fd0d400a,,MX Amigos y Familia,Ciudad Principal,186,,AO-AP,70.0,19,1
8773c32d9d903c0bceb529ac3c5188dd,,Playa,Ciudad Principal,186,,AT-AK,195.0,22,2
877448cc95e15dfc1c74869f378295b0,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AT,260.0,20,4
8774cb8c10894ff6e6b39fbdc5c25258,,Playa,Ciudad Principal,178,,AW-AY,25.0,11,3
87751812b61da12a4d1a8802cdc9e1b0,,Ciudad Principal,MX Amigos y Familia,178,,BG-BA,95.0,15,3
87762c5da0bbca3440e6a5900c66e580,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-AF,70.0,15,1
877668f364808f54d4c3cd8c8b26f528,,MX Amigos y Familia,Ciudad Principal,178,,AO-BC,80.0,7,4
87772faf8b08fdfb899bead9d8a0bc9d,,Playa,Ciudad Principal,220,,AT-AK,195.0,18,2
8779182ec73fd4880b2f80dc709ef70e,,Ciudad Principal,MX Amigos y Familia,220,,BF-AW,85.0,18,1
877b8c6c62791be80e2ca5ba58b3c79d,,Ciudad Principal,Ciudad Principal,180,,AT-AW,105.0,6,3
877bae6b3bd6f6f982b49296acd97b70,,MX Amigos y Familia,Playa,240,,AK-BF,90.0,12,1
877c48355146d1a493c9ebff29fc6012,,MX Amigos y Familia,Ciudad Principal,180,,AT-BQ,90.0,20,2
